OverallQual,ExterQual,Foundation,BsmtQual,KitchenQual,FireplaceQu,GarageFinish,YearDiff,YearRemodAdd,1stFlrSF,GrLivArea,FullBath,GarageCars,Neighborhood,MasVnrType,HeatingQC,Fireplaces,MasVnrArea,GarageYrBlt,HouseStyle,Exterior1st,Exterior2nd,BsmtExposure,BsmtFinType1,GarageType,OverallCond,LotArea,BsmtFinSF1,LotFrontage,2ndFlrSF,SalePrice,no_garage,is_BsmtFinSF1_0,is_2ndFlrSF_0
6,1,3,3,1,3,1,8.954451150103322,87.39798655450802,7.368970402194793,7.368970402194793,2,2,14,1,2,1,0.0,1979,4,8,8,1,5,5,8,9.743494841225237,0,3.871201010907891,0,181000,0,1,1
6,1,3,2,1,1,0,14.852299546352718,87.03931715820828,6.253828811575473,6.625392368007956,1,0,1,1,3,0,0.0,1950,1,5,2,3,6,0,4,8.821732380934442,490,4.0943445622221,0,84500,1,0,1
6,1,3,3,1,3,2,9.135528725660045,86.90444308357146,6.86484777797086,6.86484777797086,2,2,10,1,2,1,0.0,1977,4,10,10,1,4,5,8,8.502688505213357,120,4.163580018658052,0,128000,0,0,1
5,1,2,2,1,3,0,15.549928774784245,86.31760866327848,6.733401891837359,6.733401891837359,1,0,3,1,4,1,0.0,1950,0,4,2,1,1,0,6,8.38662882139512,116,4.007333185232471,0,87000,1,0,1
6,1,3,2,1,2,2,10.649110640673516,86.67919710958145,6.492239835020471,7.206377291472252,1,2,9,2,2,1,266.0,1966,6,11,13,1,2,5,8,8.934586870389676,512,4.23410650459726,688,155000,0,0,0
5,1,3,2,3,1,2,11.85640646055102,87.2412460692924,6.959398512133975,6.959398512133975,1,2,9,2,2,0,85.0,1998,4,10,10,1,3,4,6,9.101975347298058,567,4.23410650459726,0,150000,0,0,1
7,1,3,2,2,4,3,10.649110640673516,86.67919710958145,7.103322062526113,7.676473646389156,2,2,9,2,4,2,309.0,1966,6,6,4,1,3,5,5,9.560997243589352,445,4.477336814478207,941,226000,0,0,0
6,2,6,3,2,3,2,4.000000000000001,87.44271909999158,6.92951677076365,7.627544390488503,2,2,13,2,4,1,40.0,2000,6,11,13,1,6,6,8,9.411156511406302,695,4.331452370823724,1032,244000,0,0,0
5,1,3,2,2,1,1,11.85640646055102,87.48742928478838,7.190676034332207,7.190676034332207,1,2,9,1,3,0,0.0,1974,4,6,4,1,3,2,5,8.90761234131913,405,4.31748811353631,0,150750,0,0,1
8,2,6,4,2,1,3,3.6568542494923797,87.48742928478838,7.16703787691222,7.16703787691222,2,2,21,2,4,0,136.0,2001,4,11,13,1,6,5,8,8.832441791585824,1005,4.298956625840019,0,220000,0,0,1
5,1,3,2,1,3,2,10.328828005937952,87.28605714219886,7.450660796211539,7.450660796211539,2,2,6,1,3,1,0.0,1968,4,10,10,1,3,5,5,9.24329147211587,570,4.356708826689592,0,180000,0,0,1
7,1,6,2,1,4,1,10.328828005937952,86.76936408468859,7.427738840532894,7.427738840532894,2,2,14,2,3,1,288.0,1970,4,10,10,1,5,5,5,9.249561085129464,0,4.382026634673881,0,174000,0,1,1
5,1,3,2,1,2,2,10.649110640673516,86.70174744614673,7.101675971619444,7.101675971619444,2,1,9,2,2,1,196.0,1967,4,6,4,1,2,5,8,9.245224773829685,695,4.186941083355793,0,143000,0,0,1
7,1,3,2,1,1,1,6.4852813742385695,87.19641248391105,7.580189417944541,7.580189417944541,3,3,11,2,3,0,70.0,1989,4,11,13,1,5,4,8,9.311994025702683,0,4.406719247264253,0,171000,0,1,1
8,2,6,3,2,3,3,4.000000000000001,87.44271909999158,6.911747300251674,7.524021415206125,2,3,16,2,4,2,320.0,1999,6,11,13,2,6,5,8,9.112286431500795,668,4.290459441148391,848,230000,0,0,0
6,1,6,3,2,1,2,4.92820323027551,87.37561188601732,6.833031732786201,7.475339236566737,2,2,16,1,4,0,0.0,1997,6,11,13,1,6,5,8,9.643809676493944,821,4.174387269895637,836,231500,0,0,0
4,1,3,2,1,0,0,10.489995996796795,86.79189152169245,6.761572768804055,6.761572768804055,1,0,9,1,2,1,0.0,1950,4,8,8,1,4,0,8,9.259130536145614,432,4.248495242049359,0,115000,1,0,1
7,2,6,3,2,1,3,0.0,87.55445270895245,7.458186157340487,7.458186157340487,2,2,16,1,4,0,0.0,2005,4,11,13,3,6,5,8,9.36263218231844,1300,4.356708826689592,0,260000,0,0,1
5,1,3,2,1,1,1,13.231546211727816,86.36288813749808,6.813444599510896,7.233455418621439,2,2,9,1,1,0,0.0,2000,1,9,2,1,3,2,3,9.050171619823361,507,4.2626798770413155,475,166000,0,0,0
7,2,6,3,2,1,2,4.324555320336759,87.42035562443262,7.313886831633462,7.313886831633462,2,2,16,2,4,0,183.0,1999,4,11,13,4,6,5,8,9.24329147211587,679,4.356708826689592,0,204000,0,0,1
5,1,3,2,1,1,1,11.114877048604,86.61151166750291,7.454719949364001,7.454719949364001,2,2,6,2,2,0,336.0,1963,4,8,8,1,3,2,8,9.116029692504942,1332,4.248495242049359,0,125000,0,0,1
6,2,6,3,2,1,1,0.8284271247461901,87.57678270623478,6.877296071497429,7.443663683115591,2,2,4,4,4,0,50.0,2004,6,11,13,1,5,2,8,7.8328075165248645,0,3.1780538303479458,739,130000,0,1,0
5,1,2,2,1,1,1,15.663521732655692,87.28605714219886,6.774223886357614,6.774223886357614,1,1,5,1,2,0,0.0,1931,4,5,2,1,2,2,6,8.719317375506371,209,3.9318256327243257,0,105000,0,0,1
7,2,6,3,2,4,3,4.000000000000001,87.46507698538016,6.784457062637643,7.618251097876695,2,2,13,2,4,1,180.0,2001,6,11,13,1,5,6,8,9.15957325492253,0,4.302391293275226,1151,222500,0,1,0
7,1,6,3,2,1,0,2.0,87.55445270895245,6.984716320118266,6.984716320118266,1,0,12,2,4,0,120.0,1950,4,11,13,1,6,0,8,8.922658299524402,680,4.143134726391533,0,141000,1,0,1
5,1,2,3,1,1,1,14.733200530681515,86.31760866327848,6.79794041297493,7.203405521083095,1,1,5,1,3,0,0.0,1936,1,6,4,1,5,2,3,8.738735461363474,0,4.142882703883671,448,115000,0,1,0
5,1,3,2,1,1,1,9.313708498984761,86.8819441731559,6.876264611890766,6.876264611890766,1,2,16,1,2,0,0.0,1975,4,8,8,3,2,5,5,9.245321340871428,716,4.787491742782046,0,122000,0,0,1
8,2,6,4,2,4,2,0.0,87.62142600963232,7.444248649496705,7.444248649496705,2,3,24,4,4,1,436.0,2007,4,11,13,4,6,5,8,9.53899642739739,1400,4.672828834461906,0,372402,0,0,1
6,1,3,2,1,4,2,9.83215956619923,86.79189152169245,7.00033446027523,7.597396320212795,2,2,14,2,3,1,252.0,1971,6,8,8,1,3,5,8,9.602585141913492,416,4.256793240420046,896,190000,0,0,0
6,1,3,3,1,4,2,11.85640646055102,86.8819441731559,7.132497551660044,7.132497551660044,1,2,17,1,3,1,0.0,1960,4,9,10,4,2,5,6,9.51044496442652,429,4.319389873847073,0,235000,0,0,1
6,1,2,2,1,1,1,16.220867158288602,86.31760866327848,7.090076835776092,7.090076835776092,1,1,3,1,2,0,0.0,1923,4,5,2,1,5,2,8,9.336091577281744,0,4.430816798843313,0,125000,0,1,1
6,1,2,2,1,1,0,16.33030277982336,86.31760866327848,6.349138991379798,6.999422467507961,1,0,4,1,1,0,0.0,1950,1,5,2,1,5,0,8,9.169518377455928,0,4.0943445622221,524,79000,1,1,0
5,1,3,0,1,1,1,12.966629547095769,86.31760866327848,6.946975992135418,6.946975992135418,1,2,9,1,2,0,0.0,1950,4,5,2,0,0,2,6,8.881836305004146,0,4.0943445622221,0,109500,0,1,1
8,2,6,4,3,4,3,0.0,87.66604708583958,6.651571873589727,7.584773077612199,2,3,21,2,4,1,84.0,2009,6,11,13,1,5,6,8,9.392911897525345,0,4.5217885770490405,1194,269500,0,1,0
7,2,6,3,2,4,2,2.8989794855663558,87.55445270895245,6.898714534329988,7.5740450053721995,2,2,20,1,4,1,0.0,2004,6,11,13,1,6,5,8,9.437635294412868,222,4.605170185988092,956,254900,0,0,0
7,2,6,3,2,4,2,0.0,87.57678270623478,7.238496840894365,7.808729306744399,2,2,13,2,4,1,456.0,2006,6,11,13,2,6,5,8,9.87189368094495,57,4.897839799950911,1070,320000,0,0,0
6,1,6,3,1,1,1,7.797958971132713,87.08422980528033,7.116394144093465,7.116394144093465,2,2,19,1,2,0,0.0,1984,4,10,10,1,2,5,5,9.316500567804573,660,4.216516778435972,0,162500,0,0,1
9,2,6,4,3,4,3,2.4721359549995796,87.53211714239757,7.360103972989152,7.889084407035514,2,3,24,2,4,2,664.0,2003,6,11,13,3,6,6,8,9.52427481557203,1016,4.700480365792417,1096,412500,0,0,0
7,2,6,3,2,4,2,2.4721359549995796,87.55445270895245,7.340186835320115,7.340186835320115,2,2,24,2,4,1,226.0,2005,4,11,13,2,2,5,8,9.40771473139643,1201,4.553876891600541,0,220000,0,0,1
4,1,3,2,1,1,0,12.282856857085699,86.45337754998391,6.782192056006791,6.782192056006791,1,0,3,1,4,0,0.0,1950,0,6,4,1,5,0,5,8.612503371220562,0,4.007333185232471,0,103200,1,1,1
6,1,2,2,2,1,1,16.000000000000004,87.53211714239757,7.046647277848756,7.38770923908104,2,1,3,1,3,0,0.0,1926,4,6,4,2,1,2,6,8.594154232552366,370,3.6888794541139363,467,152000,0,0,0
5,1,2,2,1,1,0,14.492422502470646,87.42035562443262,6.694562058521095,7.2115567333138015,2,0,4,1,3,0,0.0,1950,1,5,2,1,4,0,6,9.220884585851854,351,4.127134385045092,547,127500,1,0,0
5,2,3,2,1,4,3,12.696938456699069,87.28605714219886,7.532088143541722,7.532088143541722,1,1,17,1,4,3,0.0,1955,4,5,2,1,1,5,8,9.278746404640243,379,4.256793240420046,0,190000,0,0,1
8,2,6,4,3,4,3,-1.9999999998,87.59910713840847,7.383989457978509,7.6783263565068856,1,3,24,4,4,1,300.0,2007,6,11,13,1,6,5,8,9.26501793326688,1288,4.454347296253507,551,325624,0,0,0
7,2,6,3,2,4,3,1.4641016151377548,87.53211714239757,6.733401891837359,7.450079569807499,2,2,13,1,4,1,0.0,2004,6,11,13,1,5,5,8,9.01724094201035,0,4.127134385045092,880,183500,0,1,0
8,2,3,3,1,3,2,7.999999999999998,87.01685233707155,7.442492722794441,7.442492722794441,2,2,21,2,2,1,653.0,1981,4,10,10,1,5,5,5,9.721305985943088,0,4.309906291375826,0,228000,0,1,1
5,1,3,2,1,1,1,14.248076809271918,86.31760866327848,6.74993119378857,7.231287004327616,1,2,3,1,2,0,0.0,1991,1,6,4,1,3,2,5,9.422058905620926,360,4.164367577508134,0,128500,0,0,1
6,1,3,2,1,4,3,12.14213562373095,86.54377448471462,7.412160334945205,7.412160334945205,1,2,9,4,1,2,112.0,1960,4,9,10,4,2,5,8,10.366277727263562,639,4.948759890378168,0,215000,0,0,1
7,2,6,3,2,3,2,6.717797887081346,87.1515563520907,6.96979066990159,7.4770384723196965,2,2,22,1,3,1,0.0,1987,6,8,8,1,6,5,6,8.576593534697684,495,3.784189633918261,703,239000,0,0,0
6,1,3,2,1,3,1,11.711309200802088,86.56635930193812,7.216709486709457,7.216709486709457,1,2,9,0,2,1,491.0,1961,4,4,3,1,4,5,8,9.229848838364227,288,4.382026634673881,0,163000,0,0,1
6,1,3,3,1,3,3,7.3808315196468595,87.12911982062879,7.409136443920128,7.409136443920128,2,2,21,4,2,1,132.0,1986,4,11,10,1,4,5,8,9.426741242423,1398,3.8501476017100584,0,184000,0,0,1
6,1,3,2,2,4,1,13.0996688705415,87.46507698538016,7.67693714581808,7.67693714581808,2,2,4,1,2,1,0.0,1950,4,4,3,3,4,5,6,9.442641861075158,477,4.430816798843313,0,243000,0,0,1
6,2,6,3,1,3,1,6.717797887081346,87.19641248391105,7.059617628291383,7.630461261783627,2,2,17,2,2,1,268.0,1988,6,10,10,1,6,5,8,9.213236175088209,831,4.574710978503383,896,211000,0,0,0
5,2,3,2,2,4,1,11.85640646055102,86.49858755935034,7.132497551660044,7.560080465021827,2,2,6,1,4,1,0.0,1958,1,6,4,1,4,5,8,9.521494800613105,57,4.231351133688173,668,172500,0,0,0
9,3,6,4,3,4,3,0.0,87.64373932405991,7.711548979629146,7.711548979629146,2,3,22,4,4,1,748.0,2009,4,11,13,1,6,5,8,9.765546451422905,1904,4.143134726391533,0,501837,0,0,1
5,2,3,2,1,1,1,16.33030277982336,87.57678270623478,6.875232087276577,6.875232087276577,1,2,3,1,2,0,0.0,1935,4,5,2,1,5,2,5,9.050171619823361,0,4.0943445622221,0,100000,0,1,1
6,2,6,3,2,3,1,3.2915026221291805,87.44271909999158,6.645090969505644,7.329749689041512,2,2,20,2,4,1,456.0,2000,6,6,4,1,6,2,8,7.6577552711348655,436,4.237955467702606,756,177000,0,0,0
7,1,2,1,1,4,1,16.547236990991404,86.31760866327848,6.803505257608338,7.496652438168283,1,1,18,1,3,1,0.0,1920,6,7,6,1,1,2,5,8.934323331054905,352,3.9889840465642745,901,200100,0,0,0
5,1,6,0,1,4,2,12.14213562373095,87.57678270623478,7.200424892944957,7.200424892944957,1,1,4,2,4,1,98.0,1957,4,5,2,0,0,5,5,9.111624399037025,0,4.0943445622221,0,120000,0,1,1
7,1,6,3,2,1,1,2.4721359549995796,87.50977600240098,7.216709486709457,7.641084249174914,2,2,3,1,4,0,0.0,2003,1,11,13,1,5,2,8,9.343646739284408,0,4.143134726391533,720,200000,0,1,0
5,1,6,1,1,1,1,17.798989873223334,87.2412460692924,6.841615476477592,7.132497551660044,1,2,5,1,3,0,0.0,1986,1,3,10,1,5,5,4,8.914357274485015,0,4.5217885770490405,316,127000,0,1,0
10,2,2,2,3,3,1,19.354156504062626,87.28605714219886,7.325148957955575,8.190908881182514,2,3,3,1,4,2,0.0,1993,7,5,2,2,5,2,7,10.04107321548869,0,4.499809670330265,1518,475000,0,1,0
7,1,6,3,2,1,1,6.717797887081346,87.2412460692924,7.104144092987527,7.104144092987527,2,2,11,1,4,0,0.0,1990,5,8,8,3,6,5,8,9.205026277152413,611,4.232087106207073,0,173000,0,0,1
5,1,3,1,1,1,1,17.287301521985913,87.1515563520907,6.694562058521095,7.412160334945205,2,1,3,1,4,0,0.0,1916,1,8,8,1,5,2,6,9.250522161609014,0,4.0943445622221,704,135000,0,1,0
5,1,3,3,1,3,1,8.954451150103322,86.97190567814089,7.1098794630722715,7.1098794630722715,0,2,12,4,2,2,275.0,1979,3,10,10,3,6,2,8,8.85623355614316,1086,4.1588830833596715,0,153337,0,0,1
8,2,6,4,3,4,3,3.2915026221291805,87.48742928478838,7.373374309910049,7.373374309910049,1,2,22,1,4,1,0.0,2001,4,12,14,3,6,5,8,8.5016733797582,1153,3.713572066704308,0,286000,0,0,1
8,2,3,3,2,3,1,15.320508075688771,87.30845424706443,7.3453648404168685,7.910957382845589,2,2,18,1,2,2,0.0,1932,6,9,9,1,3,2,4,9.265775078864284,297,4.248495242049359,1178,315000,0,0,0
7,1,3,2,2,1,3,9.83215956619923,87.53211714239757,6.586171654854675,7.2991214627108,1,2,9,2,3,0,138.0,1972,6,8,8,1,4,5,7,8.918917979908679,626,4.248142957081165,754,184000,0,0,0
7,2,6,3,2,1,3,4.324555320336759,87.42035562443262,7.266128779556451,7.266128779556451,2,2,16,1,4,0,0.0,1999,4,11,13,3,6,5,8,9.106866963499908,560,4.219507705176107,0,192000,0,0,1
7,2,6,3,2,1,1,0.8284271247461901,87.53211714239757,6.877296071497429,7.443663683115591,2,2,4,4,4,0,50.0,2004,6,11,13,1,5,2,8,7.8328075165248645,0,3.1780538303479458,739,130000,0,1,0
5,1,3,2,1,1,1,10.0,86.81441324469807,6.761572768804055,6.761572768804055,1,1,16,1,2,0,0.0,1989,4,8,8,3,4,2,6,8.87905466204227,390,4.0943445622221,0,127000,0,0,1
6,1,3,3,1,3,1,9.489125293076057,86.90444308357146,6.75110146893676,7.283448228756631,2,2,10,1,2,1,0.0,1976,6,10,7,1,4,5,5,7.731930721948486,566,3.1780538303479458,601,148500,0,0,0
7,3,6,4,3,4,3,-1.9999999998,87.59910713840847,7.453561871643373,7.453561871643373,2,3,20,4,4,1,205.0,2007,4,12,14,1,6,5,8,9.150165648940114,1126,4.3694478524670215,0,311872,0,0,1
8,2,6,2,2,5,1,16.761663039293722,87.21883209278185,7.215239978730097,8.043020885298283,2,2,9,1,3,1,0.0,1918,6,7,6,1,6,2,3,10.143252204866574,1036,5.159055299214529,1360,235000,0,0,0
6,1,3,2,1,1,0,17.697715603592208,86.31760866327848,6.834108738813838,7.709308333385869,1,0,3,1,4,0,0.0,1950,7,5,2,1,5,0,5,8.616133139271142,0,4.5217885770490405,929,104000,1,1,0
8,2,6,4,3,4,3,2.4721359549995796,87.55445270895245,7.44600149832412,7.44600149832412,2,3,24,2,4,1,262.0,2004,4,11,13,3,6,5,8,9.16858043772795,1088,4.330733340286331,0,274900,0,0,1
4,1,6,3,1,1,2,3.2915026221291805,87.53211714239757,7.02197642307216,7.02197642307216,2,2,4,1,4,0,0.0,2003,4,11,13,1,5,5,8,9.05321861620397,0,4.382026634673881,0,140000,0,1,1
6,1,3,2,1,2,1,9.135528725660045,86.92693630166285,7.153833801578843,7.153833801578843,2,2,11,1,2,2,0.0,1980,4,10,10,1,4,2,5,9.22276289197474,641,4.31748811353631,0,171500,0,0,1
6,1,2,1,1,1,1,16.110770276274835,86.31760866327848,6.762729506931879,7.177782416195197,2,1,3,1,3,0,0.0,1924,1,6,4,1,1,5,5,8.85366542803745,617,3.912023005428146,445,112000,0,0,0
6,2,6,3,2,4,2,2.0,87.53211714239757,6.742880635791903,6.742880635791903,1,2,16,2,4,1,205.0,2004,4,11,13,3,6,5,8,8.39795910349254,662,4.196134814204288,0,149000,0,0,1
5,1,3,2,1,1,1,13.748015748023622,86.31760866327848,6.579251212010101,7.157735484249907,1,1,3,1,2,0,0.0,1948,1,3,1,1,1,2,6,8.160518247477505,312,3.912023005428146,564,110000,0,0,0
7,1,6,3,1,1,2,6.717797887081346,87.21883209278185,7.273786317844895,7.273786317844895,2,2,13,1,4,0,0.0,1990,4,8,8,1,5,5,8,9.380167531188448,0,4.59511985013459,0,180500,0,1,1
5,1,3,2,1,3,2,11.416407864998737,86.58893836140038,7.4360278163518485,7.4360278163518485,1,1,6,1,2,1,0.0,1962,4,8,8,1,5,5,8,9.523178364309082,0,3.6888794541139363,0,143900,0,1,1
4,1,6,2,1,0,2,11.85640646055102,86.54377448471462,7.003065458786462,7.003065458786462,1,1,9,1,2,1,0.0,1960,4,5,2,1,4,5,8,9.432923766431829,419,4.183857626716911,0,141000,0,0,1
7,2,3,3,1,4,3,6.717797887081346,87.19641248391105,7.07326971745971,7.631431664576906,2,2,12,2,4,1,128.0,1988,6,10,10,4,6,5,8,9.572480355345974,1065,4.374476867250341,882,277000,0,0,0
6,1,3,3,1,1,2,11.2664991614216,86.63407922464135,6.9957661563048505,6.9957661563048505,1,2,9,4,4,0,260.0,1964,4,8,8,1,3,5,6,9.017968479328726,787,4.31748811353631,0,145000,0,0,1
5,1,3,2,1,1,0,16.220867158288602,86.31760866327848,6.761572768804055,6.761572768804055,1,0,4,1,2,0,0.0,1950,4,7,6,1,3,0,5,8.631235907456897,468,4.204692619390966,0,98000,1,0,1
6,1,6,3,2,1,2,0.0,87.64373932405991,7.10002716662926,7.10002716662926,2,2,4,1,4,0,0.0,2009,4,11,13,2,6,5,8,9.251482315307358,36,4.418840607796598,0,186000,0,0,1
7,1,6,3,2,3,2,-1.9999999998,87.64373932405991,6.837332814685591,7.524021415206125,2,2,20,1,4,1,0.0,2009,6,11,13,1,6,5,8,9.064157861798101,822,4.276666119016055,920,252678,0,0,0
5,1,6,3,1,1,1,4.6332495807108005,87.33084573650919,6.897704943128636,6.897704943128636,1,2,16,1,4,0,0.0,1996,4,11,13,1,4,5,8,9.515469358031684,716,3.7612001156935624,0,156000,0,0,1
6,1,3,3,1,1,3,9.489125293076057,86.92693630166285,6.535241271013659,7.238496840894365,1,1,16,2,4,0,153.0,1977,6,8,8,1,6,5,6,9.296518068217235,378,4.2153952800121095,703,161750,0,0,0
5,1,3,2,2,2,1,11.999999999999998,87.35323161475472,7.119635638017636,7.119635638017636,1,1,9,2,2,1,64.0,1957,4,8,8,1,2,5,5,9.211439767419483,360,4.276666119016055,0,134450,0,0,1
7,2,6,3,2,1,1,2.0,87.53211714239757,7.269616749608169,7.269616749608169,2,2,16,2,4,0,266.0,2004,4,11,13,2,6,5,8,9.041921720351219,946,4.174387269895637,0,210000,0,0,1
4,1,3,2,1,1,1,16.000000000000004,86.31760866327848,6.697034247666484,7.191429330036379,1,1,3,1,1,0,0.0,1940,6,6,4,1,5,2,3,9.200895913148184,0,4.04305126783455,518,107000,0,1,0
7,2,3,2,2,3,1,14.613247725836153,87.57678270623478,7.036148493750536,7.577633832602728,1,2,18,2,4,2,312.0,1939,1,11,13,1,2,5,7,9.658864969544794,341,4.41756150992055,817,311500,0,0,0
7,2,6,3,2,1,3,0.0,87.57678270623478,7.129297548929373,7.129297548929373,2,2,15,2,4,0,16.0,2005,4,11,13,3,6,5,8,8.009695357742922,16,3.7612001156935624,0,167240,0,0,1
7,2,6,3,2,1,2,-1.9999999998,87.57678270623478,7.311886164077165,7.311886164077165,2,2,16,1,4,0,0.0,2006,4,11,13,2,5,5,8,9.103868127465667,0,4.290459441148391,0,204900,0,1,1
6,2,6,3,2,3,2,3.2915026221291805,87.48742928478838,6.917705609835305,7.726212650507529,2,2,13,1,4,1,0.0,2002,6,11,13,1,5,6,8,8.995660899074103,0,4.271046145615197,1257,200000,0,1,0
6,1,3,3,1,3,2,9.135528725660045,86.8819441731559,6.698268054115413,7.347299700743164,2,2,14,1,2,1,0.0,1975,6,11,13,1,4,5,5,9.347926034928745,550,4.442651256490317,741,179900,0,0,0
4,1,3,2,1,1,1,10.328828005937952,86.79189152169245,6.761572768804055,6.761572768804055,1,2,9,1,3,0,0.0,1989,4,8,8,1,4,2,5,9.259130536145614,524,4.248495242049359,0,97000,0,0,1
10,3,6,4,3,5,3,2.8989794855663558,87.50977600240098,7.779885115070522,7.779885115070522,2,3,24,2,4,1,922.0,2003,4,11,13,4,6,5,8,9.508368736482108,56,4.634728988229636,0,386250,0,0,1
5,1,3,2,1,1,1,10.328828005937952,86.79189152169245,6.4457198193855785,7.171656822768514,2,1,2,2,2,0,142.0,1991,6,8,8,1,5,2,8,7.426549072397305,0,3.044522437723423,672,112000,0,1,0
7,2,6,3,2,3,2,4.92820323027551,87.33084573650919,7.101675971619444,7.832014180505469,2,3,23,2,4,1,290.0,1995,6,11,13,1,6,5,8,9.205327830152639,565,4.406719247264253,1306,290000,0,0,0
6,1,3,2,1,1,1,10.328828005937952,86.76936408468859,6.180016653652572,6.894670039433482,1,1,2,2,2,0,127.0,1987,6,8,8,1,3,2,5,7.533158807455563,321,3.044522437723423,504,106000,0,0,0
5,1,3,2,1,2,1,11.114877048604,86.70174744614673,6.815639990074331,6.815639990074331,1,1,6,1,2,1,0.0,1974,4,8,8,1,4,2,8,9.050288983827956,842,4.248495242049359,0,125000,0,0,1
7,2,6,3,2,3,3,2.0,87.57678270623478,7.349230824613334,7.349230824613334,2,2,15,2,4,1,16.0,2005,4,11,13,3,6,5,8,8.065265208897733,16,3.7612001156935624,0,192500,0,0,1
6,1,3,2,1,1,2,12.282856857085699,86.52118390532293,7.085064293952548,7.085064293952548,1,1,9,2,2,0,220.0,1959,4,6,4,1,5,5,5,9.077951183930438,0,4.290459441148391,0,148000,0,1,1
8,2,6,3,3,3,3,5.483314773547882,87.35323161475472,7.306531398939505,7.935229539816907,2,3,23,2,4,1,506.0,1995,6,11,13,1,6,5,8,9.624963417869113,689,5.159055299214529,1304,403000,0,0,0
6,1,3,2,1,0,1,9.661903789690601,86.81441324469807,6.180016653652572,6.894670039433482,1,1,2,2,2,1,297.0,1972,6,8,8,1,5,5,8,7.426549072397305,0,3.044522437723423,504,94500,0,1,0
5,1,3,2,1,1,1,9.661903789690601,86.90444308357146,6.795705775173514,6.795705775173514,1,1,16,1,2,0,0.0,1976,4,8,8,3,1,5,5,9.273315171137572,182,4.31748811353631,0,128200,0,0,1
6,2,6,3,2,3,3,3.6568542494923797,87.48742928478838,6.756932389247553,7.580699752224563,2,2,13,3,4,2,0.0,2002,6,11,13,1,6,6,8,8.968396191198256,625,4.294128185932979,1100,216500,0,0,0
6,1,3,2,1,1,1,10.165525060596439,86.79189152169245,6.180016653652572,6.894670039433482,1,1,2,2,2,0,604.0,1971,6,8,8,1,4,2,2,7.426549072397305,358,3.044522437723423,504,89500,0,0,0
7,2,6,3,2,1,2,2.8989794855663558,87.53211714239757,7.254177846456518,7.254177846456518,2,2,16,2,4,0,98.0,2004,4,11,13,3,6,5,8,9.079434102128383,24,4.174387269895637,0,185500,0,0,1
7,2,6,3,2,1,2,6.246211251235321,87.50977600240098,6.921658184151129,7.463936604468925,2,2,12,1,4,0,0.0,1993,6,8,8,1,2,5,6,9.154087430425385,402,4.263232198726472,730,194500,0,0,0
8,3,6,4,2,1,3,-1.9999999998,87.59910713840847,7.434847875211999,7.434847875211999,2,3,24,2,4,0,254.0,2007,4,11,13,1,5,5,8,9.395158808968725,0,4.532599493153256,0,318000,0,1,1
6,1,3,2,1,4,1,14.124515496597098,86.31760866327848,6.682108597449809,7.304515946460155,1,1,4,1,2,1,0.0,1949,1,11,13,1,1,2,3,9.075779878580487,94,3.9512437185814275,689,113000,0,0,0
8,2,6,3,2,1,2,0.8284271247461901,87.62142600963232,7.356279876550748,7.356279876550748,2,2,20,4,4,0,36.0,2008,4,11,13,3,6,5,8,9.104979856318357,1078,4.31748811353631,0,262500,0,0,1
5,1,3,2,2,1,0,13.748015748023622,87.37561188601732,6.763884908562435,6.763884908562435,1,0,3,1,3,0,0.0,1950,4,11,13,1,4,0,7,8.263590432617319,329,3.6888794541139363,0,110500,1,0,1
5,1,2,2,1,1,1,18.591260281973998,86.31760866327848,6.790097235513905,7.272398392570047,1,1,3,1,3,0,0.0,1940,1,5,2,1,5,5,3,8.517193191416238,0,4.143134726391533,551,79000,0,1,0
6,1,3,3,1,3,2,8.77032961426901,86.99438184514797,6.439350371100098,7.104144092987527,1,1,12,1,2,1,0.0,1980,6,10,10,1,5,5,5,9.283776690049365,0,4.31748811353631,591,120000,0,1,0
7,2,6,3,2,2,2,6.0,87.48742928478838,7.108244139731541,7.6544432264701125,2,2,12,1,4,2,0.0,1994,6,11,13,1,6,5,8,9.091556835986216,695,4.278097135555331,888,205000,0,0,0
7,1,3,3,1,3,3,6.4852813742385695,87.17398723843183,7.534762657037537,7.534762657037537,2,2,14,2,3,1,102.0,1988,4,5,2,3,6,5,8,9.249561085129464,929,4.382026634673881,0,241500,0,0,1
6,1,4,1,0,1,1,17.595917942265423,86.31760866327848,6.811244378601294,7.564238475170491,2,1,3,1,3,0,0.0,1910,6,3,1,1,5,2,4,9.12063445889169,0,4.23410650459726,1020,137000,0,1,0
6,1,3,2,1,3,1,12.422205101855958,86.40814442120136,7.226209010100671,7.226209010100671,1,2,9,1,4,1,0.0,1954,4,5,9,1,5,5,8,9.333442569110167,0,4.31748811353631,0,140000,0,1,1
7,2,6,3,2,1,2,2.0,87.50977600240098,6.733401891837359,7.419380582918692,2,2,16,2,4,0,101.0,2003,6,11,13,1,5,5,8,9.334061298965942,0,4.276666119016055,828,180000,0,1,0
6,2,3,3,2,3,3,11.999999999999998,87.57678270623478,7.275172319452771,7.670428522190693,2,2,17,0,3,2,472.0,1958,1,5,8,4,3,5,6,11.976659481202368,697,4.374476867250341,700,277000,0,0,0
3,1,3,2,0,1,0,14.733200530681515,86.67919710958145,7.174724309836376,7.174724309836376,1,0,5,1,4,0,0.0,1950,4,5,10,1,5,0,1,8.584851839890053,0,4.007333185232471,0,76500,1,1,1
